meter,first_ts,last_ts,first_cum,last_cum,overall_by_range,robust_sum_diffs,used_total
14947301,2025-06-01 13:00:00,2025-06-08 12:00:00,317990.0,335598.0,17608.0,17608.0,17608.0
14947302,2025-06-01 13:00:00,2025-06-08 12:00:00,101167.0,109813.0,8646.0,8646.0,8646.0
14947308,2025-06-01 12:00:00,2025-06-08 11:00:00,339492.0,365856.0,26364.0,26364.0,26364.0
14947312,2025-06-01 13:00:00,2025-06-08 12:00:00,106585.0,142885.0,36300.0,36300.0,36300.0
14947313,2025-06-01 13:00:00,2025-06-08 12:00:00,2142.0,3300.0,1158.0,1158.0,1158.0
14947315,2025-06-01 13:00:00,2025-06-08 11:00:00,452094.0,494589.0,42495.0,42495.0,42495.0
14947318,2025-06-01 13:00:00,2025-06-08 12:00:00,34792.0,49085.0,14293.0,14293.0,14293.0
14947319,2025-06-04 07:00:00,2025-06-08 12:00:00,20399.0,59712.0,39313.0,39313.0,39313.0
14947326,2025-06-01 13:00:00,2025-06-08 12:00:00,55199.0,87286.0,32087.0,32087.0,32087.0
14947327,2025-06-01 13:00:00,2025-06-08 12:00:00,98889.0,109018.0,10129.0,10129.0,10129.0
14947333,2025-06-01 13:00:00,2025-06-08 12:00:00,170603.0,184285.0,13682.0,13682.0,13682.0
14947337,2025-06-01 13:00:00,2025-06-08 11:00:00,560445.0,585784.0,25339.0,25339.0,25339.0
14947338,2025-06-01 13:00:00,2025-06-08 12:00:00,120786.0,136286.0,15500.0,15500.0,15500.0
14947339,2025-06-01 13:00:00,2025-06-08 12:00:00,178850.0,189927.0,11077.0,11077.0,11077.0
14947345,2025-06-01 13:00:00,2025-06-08 12:00:00,107284.0,118508.0,11224.0,11224.0,11224.0
14947346,2025-06-01 13:00:00,2025-06-08 12:00:00,56031.0,70110.0,14079.0,14079.0,14079.0
14947350,2025-06-01 13:00:00,2025-06-08 12:00:00,968179.0,1047105.0,78926.0,78926.0,78926.0
14947353,2025-06-01 13:00:00,2025-06-08 12:00:00,564627.0,602725.0,38098.0,38098.0,38098.0
14947357,2025-06-01 13:00:00,2025-06-08 12:00:00,143594.0,180184.0,36590.0,36590.0,36590.0
14947358,2025-06-01 13:00:00,2025-06-08 12:00:00,458365.0,499024.0,40659.0,40659.0,40659.0
14947359,2025-06-01 13:00:00,2025-06-08 11:00:00,325883.0,344180.0,18297.0,18297.0,18297.0
14947360,2025-06-01 13:00:00,2025-06-08 12:00:00,593766.0,641421.0,47655.0,47655.0,47655.0
14947364,2025-06-01 12:00:00,2025-06-08 11:00:00,1890.0,1891.0,1.0,1.0,1.0
14947365,2025-06-01 13:00:00,2025-06-08 12:00:00,164588.0,182276.0,17688.0,17688.0,17688.0
14947369,2025-06-01 13:00:00,2025-06-08 12:00:00,18438.0,19553.0,1115.0,1115.0,1115.0
14947373,2025-06-01 13:00:00,2025-06-08 11:00:00,353947.0,377620.0,23673.0,23673.0,23673.0
14947375,2025-06-01 12:00:00,2025-06-08 12:00:00,302915.0,353605.0,50690.0,50690.0,50690.0
14947391,2025-06-01 13:00:00,2025-06-08 12:00:00,236307.0,262844.0,26537.0,26537.0,26537.0
14947394,2025-06-01 13:00:00,2025-06-08 12:00:00,1645.0,1645.0,0.0,0.0,0.0
14947396,2025-06-01 13:00:00,2025-06-08 12:00:00,59375.0,81235.0,21860.0,21860.0,21860.0
14947406,2025-06-01 13:00:00,2025-06-08 12:00:00,413805.0,439226.0,25421.0,25421.0,25421.0
14947418,2025-06-01 13:00:00,2025-06-08 12:00:00,505549.0,543998.0,38449.0,38449.0,38449.0
14947419,2025-06-01 13:00:00,2025-06-08 12:00:00,299422.0,337549.0,38127.0,38127.0,38127.0
14947420,2025-06-01 13:00:00,2025-06-08 12:00:00,170773.0,182307.0,11534.0,11534.0,11534.0
14947422,2025-06-01 13:00:00,2025-06-08 12:00:00,494233.0,529974.0,35741.0,35741.0,35741.0
14947428,2025-06-01 13:00:00,2025-06-08 12:00:00,4199.0,4199.0,0.0,0.0,0.0
14947429,2025-06-01 12:00:00,2025-06-08 12:00:00,271467.0,288295.0,16828.0,16828.0,16828.0
14947430,2025-06-01 13:00:00,2025-06-08 12:00:00,55677.0,85003.0,29326.0,29326.0,29326.0
14947431,2025-06-01 13:00:00,2025-06-08 11:00:00,21650.0,22941.0,1291.0,1291.0,1291.0
14947432,2025-06-01 13:00:00,2025-06-08 11:00:00,614075.0,649715.0,35640.0,35640.0,35640.0
14947436,2025-06-01 13:00:00,2025-06-08 12:00:00,100796.0,116317.0,15521.0,15521.0,15521.0
14947439,2025-06-01 13:00:00,2025-06-08 12:00:00,29088.0,54872.0,25784.0,25784.0,25784.0
14947440,2025-05-16 11:00:00,2025-06-08 00:00:00,1433.0,5274.0,3841.0,3841.0,3841.0
14947441,2025-06-01 13:00:00,2025-06-08 11:00:00,1641.0,1641.0,0.0,0.0,0.0
14947444,2025-06-01 13:00:00,2025-06-08 12:00:00,1784.0,1784.0,0.0,0.0,0.0
14947445,2025-06-01 12:00:00,2025-06-08 12:00:00,631128.0,714226.0,83098.0,83098.0,83098.0
14947446,2025-06-01 13:00:00,2025-06-08 12:00:00,331303.0,378671.0,47368.0,47368.0,47368.0
14947447,2025-06-01 13:00:00,2025-06-08 12:00:00,471522.0,513781.0,42259.0,42259.0,42259.0
14947449,2025-06-01 13:00:00,2025-06-08 12:00:00,748796.0,793029.0,44233.0,44233.0,44233.0
14947450,2025-06-01 13:00:00,2025-06-08 12:00:00,946241.0,1074135.0,127894.0,127894.0,127894.0
14947451,2025-06-01 13:00:00,2025-06-08 12:00:00,78269.0,86106.0,7837.0,7837.0,7837.0
14947452,2025-06-01 13:00:00,2025-06-08 12:00:00,140518.0,164528.0,24010.0,24010.0,24010.0
14947454,2025-06-01 12:00:00,2025-06-08 12:00:00,24128.0,26101.0,1973.0,1973.0,1973.0
14947456,2025-06-01 13:00:00,2025-06-08 12:00:00,784552.0,815377.0,30825.0,30825.0,30825.0
14947457,2025-06-01 12:00:00,2025-06-08 11:00:00,227333.0,235749.0,8416.0,8416.0,8416.0
14947459,2025-06-01 13:00:00,2025-06-08 12:00:00,314978.0,367596.0,52618.0,52618.0,52618.0
14947461,2025-06-01 12:00:00,2025-06-08 12:00:00,590354.0,623922.0,33568.0,33568.0,33568.0
14947467,2025-06-01 13:00:00,2025-06-08 12:00:00,176553.0,238472.0,61919.0,61919.0,61919.0
14947469,2025-06-01 13:00:00,2025-06-08 12:00:00,405184.0,439172.0,33988.0,33988.0,33988.0
14947472,2025-06-01 13:00:00,2025-06-08 12:00:00,174018.0,191529.0,17511.0,17511.0,17511.0
14947473,2025-06-01 13:00:00,2025-06-08 12:00:00,2565.0,2607.0,42.0,42.0,42.0
14947474,2025-06-01 13:00:00,2025-06-08 12:00:00,622089.0,683092.0,61003.0,61003.0,61003.0
14947481,2025-06-01 13:00:00,2025-06-08 12:00:00,655367.0,702332.0,46965.0,46965.0,46965.0
14947482,2025-06-01 12:00:00,2025-06-08 12:00:00,521293.0,559406.0,38113.0,38113.0,38113.0
14947483,2025-06-01 13:00:00,2025-06-08 12:00:00,258673.0,284817.0,26144.0,26144.0,26144.0
14947484,2025-06-04 07:00:00,2025-06-08 12:00:00,5001.0,7510.0,2509.0,2509.0,2509.0
14947485,2025-06-04 07:00:00,2025-06-08 12:00:00,1652.0,1652.0,0.0,0.0,0.0
14947486,2025-06-01 13:00:00,2025-06-08 11:00:00,885307.0,966095.0,80788.0,80788.0,80788.0
14947487,2025-06-01 13:00:00,2025-06-08 12:00:00,192871.0,208985.0,16114.0,16114.0,16114.0
14947491,2025-06-04 07:00:00,2025-06-08 12:00:00,47309.0,61302.0,13993.0,13993.0,13993.0
14947492,2025-06-01 13:00:00,2025-06-08 12:00:00,901253.0,948131.0,46878.0,46878.0,46878.0
14947493,2025-06-01 13:00:00,2025-06-08 12:00:00,36647.0,58603.0,21956.0,21956.0,21956.0
14947494,2025-06-01 13:00:00,2025-06-08 12:00:00,640065.0,692706.0,52641.0,52641.0,52641.0
14947495,2025-06-01 13:00:00,2025-06-08 12:00:00,1671.0,1671.0,0.0,0.0,0.0
14947496,2025-06-01 13:00:00,2025-06-08 12:00:00,734393.0,834312.0,99919.0,99919.0,99919.0
14947498,2025-06-01 13:00:00,2025-06-08 12:00:00,108192.0,126347.0,18155.0,18155.0,18155.0
14947500,2025-06-01 13:00:00,2025-06-08 12:00:00,281900.0,311119.0,29219.0,29219.0,29219.0
14947503,2025-06-01 13:00:00,2025-06-08 11:00:00,243870.0,263377.0,19507.0,19507.0,19507.0
14947507,2025-06-01 13:00:00,2025-06-08 12:00:00,390248.0,443075.0,52827.0,52827.0,52827.0
14947508,2025-06-01 13:00:00,2025-06-08 12:00:00,1867.0,1867.0,0.0,0.0,0.0
14947509,2025-06-01 12:00:00,2025-06-08 12:00:00,2203.0,2203.0,0.0,0.0,0.0
14947510,2025-06-01 13:00:00,2025-06-08 12:00:00,71830.0,80341.0,8511.0,8511.0,8511.0
14947512,2025-06-01 13:00:00,2025-06-08 12:00:00,324545.0,343430.0,18885.0,18885.0,18885.0
14947514,2025-06-01 12:00:00,2025-06-08 11:00:00,5972.0,6312.0,340.0,340.0,340.0
14947515,2025-06-01 13:00:00,2025-06-08 12:00:00,930111.0,977261.0,47150.0,47150.0,47150.0
14947516,2025-06-01 13:00:00,2025-06-08 12:00:00,1748.0,1748.0,0.0,0.0,0.0
14947525,2025-06-01 12:00:00,2025-06-08 11:00:00,47329.0,48673.0,1344.0,1344.0,1344.0
14947529,2025-06-01 13:00:00,2025-06-08 12:00:00,87909.0,99527.0,11618.0,11618.0,11618.0
14947532,2025-06-01 13:00:00,2025-06-08 12:00:00,131446.0,145636.0,14190.0,14190.0,14190.0
14947533,2025-06-01 13:00:00,2025-06-08 12:00:00,1664.0,1664.0,0.0,0.0,0.0
14947535,2025-06-01 13:00:00,2025-06-08 12:00:00,499666.0,536495.0,36829.0,36829.0,36829.0
14947537,2025-06-01 13:00:00,2025-06-08 11:00:00,388588.0,410689.0,22101.0,22101.0,22101.0
14947538,2025-06-01 13:00:00,2025-06-08 12:00:00,427155.0,486884.0,59729.0,59729.0,59729.0
14947540,2025-06-01 13:00:00,2025-06-08 12:00:00,825367.0,869577.0,44210.0,44210.0,44210.0
14947545,2025-06-01 13:00:00,2025-06-08 12:00:00,684893.0,736338.0,51445.0,51445.0,51445.0
14947547,2025-06-01 13:00:00,2025-06-08 11:00:00,703641.0,755953.0,52312.0,52312.0,52312.0
14947548,2025-06-01 13:00:00,2025-06-08 11:00:00,40934.0,44529.0,3595.0,3595.0,3595.0
14947549,2025-06-01 13:00:00,2025-06-08 12:00:00,399731.0,425619.0,25888.0,25888.0,25888.0
14947551,2025-06-01 13:00:00,2025-06-08 12:00:00,726837.0,785076.0,58239.0,58239.0,58239.0
14947552,2025-06-01 13:00:00,2025-06-08 12:00:00,1672.0,1672.0,0.0,0.0,0.0
14947554,2025-05-01 00:00:00,2025-06-08 12:00:00,1670.0,16276.0,14606.0,14606.0,14606.0
14947556,2025-06-01 13:00:00,2025-06-08 12:00:00,358077.0,382277.0,24200.0,24200.0,24200.0
14947557,2025-06-01 07:00:00,2025-06-08 12:00:00,399475.0,432619.0,33144.0,33144.0,33144.0
14947558,2025-06-01 13:00:00,2025-06-08 12:00:00,1645.0,1645.0,0.0,0.0,0.0
14947559,2025-06-01 13:00:00,2025-06-08 12:00:00,60996.0,78804.0,17808.0,17808.0,17808.0
14947562,2025-06-01 13:00:00,2025-06-08 12:00:00,90055.0,121735.0,31680.0,31680.0,31680.0
14947563,2025-06-01 13:00:00,2025-06-08 12:00:00,113871.0,122018.0,8147.0,8147.0,8147.0
14947566,2025-06-01 13:00:00,2025-06-08 12:00:00,357903.0,375231.0,17328.0,17328.0,17328.0
14947567,2025-06-01 13:00:00,2025-06-08 12:00:00,1632.0,1632.0,0.0,0.0,0.0
14947571,2025-06-01 12:00:00,2025-06-08 12:00:00,232617.0,258522.0,25905.0,25905.0,25905.0
14947572,2025-06-01 13:00:00,2025-06-08 12:00:00,652224.0,745858.0,93634.0,93634.0,93634.0
14947573,2025-06-01 13:00:00,2025-06-08 12:00:00,211651.0,309246.0,97595.0,97595.0,97595.0
14947576,2025-06-01 07:00:00,2025-06-08 12:00:00,18267.0,18267.0,0.0,0.0,0.0
14947578,2025-05-20 19:00:00,2025-06-08 00:00:00,6617.0,20349.0,13732.0,13732.0,13732.0
14947579,2025-06-01 13:00:00,2025-06-08 12:00:00,1231965.0,1301553.0,69588.0,69588.0,69588.0
14947580,2025-06-01 13:00:00,2025-06-08 12:00:00,324132.0,361744.0,37612.0,37612.0,37612.0
14947583,2025-06-01 13:00:00,2025-06-08 12:00:00,621592.0,668049.0,46457.0,46457.0,46457.0
14947585,2025-06-01 13:00:00,2025-06-08 00:00:00,723718.0,756412.0,32694.0,32694.0,32694.0
14947589,2025-06-01 13:00:00,2025-06-08 12:00:00,1795302.0,2139834.0,344532.0,344532.0,344532.0
14947590,2025-06-01 13:00:00,2025-06-08 12:00:00,1652.0,1652.0,0.0,0.0,0.0
14947591,2025-06-01 12:00:00,2025-06-08 11:00:00,268954.0,291967.0,23013.0,23013.0,23013.0
14947592,2025-06-01 12:00:00,2025-06-08 11:00:00,470663.0,476471.0,5808.0,5808.0,5808.0
14947593,2025-06-01 13:00:00,2025-06-08 12:00:00,390819.0,424111.0,33292.0,33292.0,33292.0
14947594,2025-06-01 13:00:00,2025-06-08 12:00:00,520979.0,521491.0,512.0,512.0,512.0
14947597,2025-06-01 13:00:00,2025-06-08 12:00:00,71883.0,88921.0,17038.0,17038.0,17038.0
14947600,2025-06-01 13:00:00,2025-06-08 12:00:00,286646.0,326786.0,40140.0,40140.0,40140.0
14947602,2025-06-01 13:00:00,2025-06-08 12:00:00,276874.0,311296.0,34422.0,34422.0,34422.0
14947606,2025-06-01 13:00:00,2025-06-08 12:00:00,301201.0,343129.0,41928.0,41928.0,41928.0
14947607,2025-06-01 13:00:00,2025-06-08 12:00:00,146057.0,155912.0,9855.0,9855.0,9855.0
14947608,2025-06-01 13:00:00,2025-06-08 12:00:00,121606.0,134281.0,12675.0,12675.0,12675.0
14947614,2025-06-01 07:00:00,2025-06-08 12:00:00,311903.0,335998.0,24095.0,24095.0,24095.0
14947615,2025-06-01 13:00:00,2025-06-08 12:00:00,286572.0,303977.0,17405.0,17405.0,17405.0
14947616,2025-06-01 13:00:00,2025-06-08 12:00:00,1737.0,1737.0,0.0,0.0,0.0
14947618,2025-06-01 13:00:00,2025-06-08 12:00:00,522702.0,561615.0,38913.0,38913.0,38913.0
14947619,2025-06-01 13:00:00,2025-06-08 12:00:00,175650.0,191734.0,16084.0,16084.0,16084.0
14947624,2025-06-01 13:00:00,2025-06-08 12:00:00,883242.0,944812.0,61570.0,61570.0,61570.0
14947625,2025-06-01 13:00:00,2025-06-08 12:00:00,152712.0,162991.0,10279.0,10279.0,10279.0
14947627,2025-06-01 13:00:00,2025-06-08 11:00:00,119768.0,129399.0,9631.0,9631.0,9631.0
14947629,2025-06-01 13:00:00,2025-06-08 12:00:00,197920.0,229027.0,31107.0,31107.0,31107.0
14947631,2025-06-01 13:00:00,2025-06-08 12:00:00,469192.0,508332.0,39140.0,39140.0,39140.0
14947633,2025-06-01 13:00:00,2025-06-08 12:00:00,28636.0,36532.0,7896.0,7896.0,7896.0
14947637,2025-06-01 13:00:00,2025-06-08 12:00:00,589146.0,639103.0,49957.0,49957.0,49957.0
14947638,2025-06-01 13:00:00,2025-06-08 12:00:00,284886.0,313868.0,28982.0,28982.0,28982.0
14947639,2025-06-01 13:00:00,2025-06-08 12:00:00,840848.0,883272.0,42424.0,42424.0,42424.0
14947640,2025-06-01 13:00:00,2025-06-08 12:00:00,485391.0,511587.0,26196.0,26196.0,26196.0
14947643,2025-06-01 13:00:00,2025-06-08 11:00:00,1638.0,1638.0,0.0,0.0,0.0
14947644,2025-06-01 13:00:00,2025-06-08 12:00:00,387361.0,446977.0,59616.0,59616.0,59616.0
14947645,2025-06-01 13:00:00,2025-06-08 12:00:00,160159.0,177604.0,17445.0,17445.0,17445.0
14947646,2025-06-01 13:00:00,2025-06-08 12:00:00,353555.0,383023.0,29468.0,29468.0,29468.0
14947648,2025-06-01 13:00:00,2025-06-08 12:00:00,1610.0,1610.0,0.0,0.0,0.0
14947651,2025-06-01 13:00:00,2025-06-08 12:00:00,58773.0,74094.0,15321.0,15321.0,15321.0
14947653,2025-06-01 13:00:00,2025-06-08 12:00:00,127211.0,134951.0,7740.0,7740.0,7740.0
14947654,2025-06-01 13:00:00,2025-06-08 12:00:00,1658.0,1658.0,0.0,0.0,0.0
14947655,2025-06-01 12:00:00,2025-06-08 12:00:00,1801.0,7172.0,5371.0,5371.0,5371.0
14947656,2025-06-01 07:00:00,2025-06-08 12:00:00,292629.0,310363.0,17734.0,17734.0,17734.0
14947658,2025-05-01 00:00:00,2025-06-08 12:00:00,1610.0,14942.0,13332.0,13332.0,13332.0
14947659,2025-06-01 13:00:00,2025-06-08 12:00:00,516109.0,535680.0,19571.0,19571.0,19571.0
14947662,2025-06-01 13:00:00,2025-06-08 11:00:00,415129.0,436437.0,21308.0,21308.0,21308.0
14947663,2025-06-01 13:00:00,2025-06-08 12:00:00,577654.0,636092.0,58438.0,58438.0,58438.0
14947665,2025-06-01 13:00:00,2025-06-08 12:00:00,385898.0,397597.0,11699.0,11699.0,11699.0
14947666,2025-06-01 12:00:00,2025-06-08 12:00:00,1626.0,1626.0,0.0,0.0,0.0
14947667,2025-06-01 13:00:00,2025-06-08 11:00:00,121339.0,158183.0,36844.0,36844.0,36844.0
14947668,2025-06-01 13:00:00,2025-06-08 12:00:00,1675.0,1675.0,0.0,0.0,0.0
14947669,2025-06-01 13:00:00,2025-06-08 11:00:00,1867.0,1867.0,0.0,0.0,0.0
14947670,2025-06-01 13:00:00,2025-06-08 12:00:00,9230.0,11504.0,2274.0,2274.0,2274.0
14947671,2025-06-01 13:00:00,2025-06-08 12:00:00,15299.0,16385.0,1086.0,1086.0,1086.0
14947672,2025-06-01 13:00:00,2025-06-08 12:00:00,1125397.0,1192997.0,67600.0,67600.0,67600.0
14947673,2025-06-01 13:00:00,2025-06-08 11:00:00,641142.0,727004.0,85862.0,85862.0,85862.0
14947674,2025-06-01 13:00:00,2025-06-08 11:00:00,711729.0,762234.0,50505.0,50505.0,50505.0
14947676,2025-06-01 13:00:00,2025-06-08 12:00:00,99541.0,102861.0,3320.0,3320.0,3320.0
14947678,2025-06-01 13:00:00,2025-06-08 11:00:00,1628.0,1628.0,0.0,0.0,0.0
14947679,2025-06-01 13:00:00,2025-06-08 12:00:00,147362.0,170511.0,23149.0,23149.0,23149.0
14947680,2025-06-01 13:00:00,2025-06-08 12:00:00,311114.0,327512.0,16398.0,16398.0,16398.0
14947682,2025-06-01 13:00:00,2025-06-08 12:00:00,212359.0,231086.0,18727.0,18727.0,18727.0
14947683,2025-06-01 13:00:00,2025-06-08 12:00:00,8761.0,8761.0,0.0,0.0,0.0
14947684,2025-06-01 13:00:00,2025-06-08 12:00:00,322855.0,363487.0,40632.0,40632.0,40632.0
14947690,2025-06-01 13:00:00,2025-06-08 12:00:00,1648.0,1648.0,0.0,0.0,0.0
14947692,2025-06-01 13:00:00,2025-06-08 12:00:00,1190620.0,1333870.0,143250.0,143250.0,143250.0
14947694,2025-06-01 13:00:00,2025-06-08 12:00:00,10925.0,12162.0,1237.0,1237.0,1237.0
14947695,2025-06-01 13:00:00,2025-06-08 12:00:00,24548.0,27600.0,3052.0,3052.0,3052.0
14947696,2025-06-01 13:00:00,2025-06-08 12:00:00,279562.0,292618.0,13056.0,13056.0,13056.0
14947700,2025-06-01 12:00:00,2025-06-08 12:00:00,177381.0,203934.0,26553.0,26553.0,26553.0
14947702,2025-06-01 13:00:00,2025-06-08 12:00:00,341500.0,370289.0,28789.0,28789.0,28789.0
14947706,2025-06-01 13:00:00,2025-06-08 12:00:00,441629.0,474453.0,32824.0,32824.0,32824.0
14947710,2025-06-01 12:00:00,2025-06-08 11:00:00,260910.0,277639.0,16729.0,16729.0,16729.0
14947713,2025-06-01 13:00:00,2025-06-08 12:00:00,1618.0,1957.0,339.0,339.0,339.0
14947715,2025-06-01 13:00:00,2025-06-08 12:00:00,220085.0,241934.0,21849.0,21849.0,21849.0
14947719,2025-06-01 13:00:00,2025-06-08 12:00:00,336420.0,377865.0,41445.0,41445.0,41445.0
14947720,2025-06-01 13:00:00,2025-06-08 12:00:00,1389802.0,1695895.0,306093.0,306093.0,306093.0
14947722,2025-06-01 13:00:00,2025-06-08 12:00:00,774686.0,824352.0,49666.0,49666.0,49666.0
14947726,2025-06-01 13:00:00,2025-06-08 11:00:00,120533.0,137048.0,16515.0,16515.0,16515.0
14947728,2025-06-01 13:00:00,2025-06-08 12:00:00,139450.0,171953.0,32503.0,32503.0,32503.0
14947731,2025-06-01 13:00:00,2025-06-08 12:00:00,152903.0,167818.0,14915.0,14915.0,14915.0
14947732,2025-06-01 13:00:00,2025-06-08 12:00:00,57836.0,66799.0,8963.0,8963.0,8963.0
14947733,2025-06-01 13:00:00,2025-06-08 11:00:00,348014.0,372761.0,24747.0,24747.0,24747.0
14947738,2025-05-01 00:00:00,2025-06-07 12:00:00,1626.0,23242.0,21616.0,21616.0,21616.0
14947748,2025-06-01 13:00:00,2025-06-08 12:00:00,129722.0,141002.0,11280.0,11280.0,11280.0
14947749,2025-06-01 13:00:00,2025-06-08 12:00:00,69501.0,69503.0,2.0,2.0,2.0
14947750,2025-06-01 13:00:00,2025-06-08 12:00:00,1031338.0,1104856.0,73518.0,73518.0,73518.0
14947752,2025-06-01 13:00:00,2025-06-08 12:00:00,281665.0,302768.0,21103.0,21103.0,21103.0
14947755,2025-06-01 12:00:00,2025-06-08 12:00:00,458823.0,502629.0,43806.0,43806.0,43806.0
14947757,2025-06-01 13:00:00,2025-06-08 12:00:00,231809.0,247582.0,15773.0,15773.0,15773.0
14947761,2025-06-01 12:00:00,2025-06-08 12:00:00,447223.0,478792.0,31569.0,31569.0,31569.0
14947762,2025-06-01 13:00:00,2025-06-08 12:00:00,368345.0,397837.0,29492.0,29492.0,29492.0
14947764,2025-06-01 13:00:00,2025-06-08 11:00:00,601656.0,646319.0,44663.0,44663.0,44663.0
14947765,2025-06-01 13:00:00,2025-06-08 12:00:00,592364.0,653582.0,61218.0,61218.0,61218.0
14947768,2025-06-01 13:00:00,2025-06-08 12:00:00,60704.0,65368.0,4664.0,4664.0,4664.0
14947771,2025-06-01 13:00:00,2025-06-08 12:00:00,79503.0,100446.0,20943.0,20943.0,20943.0
14947774,2025-06-01 13:00:00,2025-06-08 12:00:00,113146.0,123040.0,9894.0,9894.0,9894.0
14947778,2025-06-01 13:00:00,2025-06-08 12:00:00,931751.0,990727.0,58976.0,58976.0,58976.0
14947782,2025-06-01 13:00:00,2025-06-08 11:00:00,1625.0,1625.0,0.0,0.0,0.0
14947783,2025-06-01 07:00:00,2025-06-08 12:00:00,202141.0,216811.0,14670.0,14670.0,14670.0
14947785,2025-06-01 13:00:00,2025-06-08 12:00:00,395685.0,408643.0,12958.0,12958.0,12958.0
14947787,2025-06-01 13:00:00,2025-06-08 11:00:00,1657.0,1657.0,0.0,0.0,0.0
14947788,2025-06-01 13:00:00,2025-06-08 12:00:00,53744.0,62796.0,9052.0,9052.0,9052.0
14947796,2025-06-01 13:00:00,2025-06-08 11:00:00,176835.0,201808.0,24973.0,24973.0,24973.0
14947801,2025-06-01 13:00:00,2025-06-08 12:00:00,1689.0,1689.0,0.0,0.0,0.0
14947802,2025-06-01 13:00:00,2025-06-08 11:00:00,496202.0,527668.0,31466.0,31466.0,31466.0
14947804,2025-06-01 13:00:00,2025-06-08 12:00:00,941772.0,1002405.0,60633.0,60633.0,60633.0
14947813,2025-06-01 12:00:00,2025-06-08 12:00:00,293166.0,329911.0,36745.0,36745.0,36745.0
14947816,2025-06-01 13:00:00,2025-06-08 12:00:00,292766.0,310708.0,17942.0,17942.0,17942.0
14947817,2025-06-01 07:00:00,2025-06-08 12:00:00,206311.0,218713.0,12402.0,12402.0,12402.0
14947818,2025-06-01 13:00:00,2025-06-08 12:00:00,129775.0,138840.0,9065.0,9065.0,9065.0
14947820,2025-06-01 13:00:00,2025-06-08 12:00:00,503529.0,553284.0,49755.0,49755.0,49755.0
14947821,2025-06-01 13:00:00,2025-06-08 12:00:00,502256.0,525789.0,23533.0,23533.0,23533.0
14947822,2025-06-01 12:00:00,2025-06-08 12:00:00,434062.0,478922.0,44860.0,44860.0,44860.0
14947826,2025-06-01 13:00:00,2025-06-08 12:00:00,352893.0,352893.0,0.0,0.0,0.0
14947827,2025-06-01 13:00:00,2025-06-08 12:00:00,222451.0,245362.0,22911.0,22911.0,22911.0
14947830,2025-06-01 13:00:00,2025-06-08 12:00:00,1710.0,1737.0,27.0,27.0,27.0
14947833,2025-06-01 13:00:00,2025-06-08 12:00:00,116941.0,145233.0,28292.0,28292.0,28292.0
14947836,2025-06-01 13:00:00,2025-06-08 12:00:00,36713.0,37925.0,1212.0,1212.0,1212.0
14947838,2025-06-01 13:00:00,2025-06-08 11:00:00,263206.0,278385.0,15179.0,15179.0,15179.0
14947841,2025-06-01 12:00:00,2025-06-08 11:00:00,309476.0,334473.0,24997.0,24997.0,24997.0
14947845,2025-06-01 13:00:00,2025-06-08 12:00:00,258826.0,272180.0,13354.0,13354.0,13354.0
14947849,2025-06-01 13:00:00,2025-06-08 11:00:00,487086.0,554066.0,66980.0,66980.0,66980.0
14947852,2025-06-01 13:00:00,2025-06-08 12:00:00,212522.0,228972.0,16450.0,16450.0,16450.0
14947853,2025-06-01 13:00:00,2025-06-08 12:00:00,1633.0,1633.0,0.0,0.0,0.0
14947854,2025-06-01 13:00:00,2025-06-08 12:00:00,556243.0,587576.0,31333.0,31333.0,31333.0
14947857,2025-06-01 12:00:00,2025-06-08 11:00:00,88600.0,99918.0,11318.0,11318.0,11318.0
14947859,2025-06-01 12:00:00,2025-06-08 11:00:00,126829.0,134990.0,8161.0,8161.0,8161.0
14947863,2025-06-01 13:00:00,2025-06-08 12:00:00,25260.0,25924.0,664.0,664.0,664.0
14947866,2025-06-01 13:00:00,2025-06-08 12:00:00,455235.0,484853.0,29618.0,29618.0,29618.0
14947867,2025-06-01 13:00:00,2025-06-08 12:00:00,57974.0,64132.0,6158.0,6158.0,6158.0
14947869,2025-06-01 13:00:00,2025-06-08 12:00:00,276487.0,303854.0,27367.0,27367.0,27367.0
14947870,2025-06-01 13:00:00,2025-06-08 12:00:00,253191.0,270113.0,16922.0,16922.0,16922.0
14947879,2025-06-01 13:00:00,2025-06-08 12:00:00,414168.0,451750.0,37582.0,37582.0,37582.0
14947880,2025-06-01 13:00:00,2025-06-08 12:00:00,266121.0,316019.0,49898.0,49898.0,49898.0
14947881,2025-06-01 12:00:00,2025-06-08 11:00:00,216670.0,239032.0,22362.0,22362.0,22362.0
14947883,2025-06-01 13:00:00,2025-06-08 12:00:00,496816.0,527291.0,30475.0,30475.0,30475.0
14947890,2025-06-01 13:00:00,2025-06-08 12:00:00,277822.0,289707.0,11885.0,11885.0,11885.0
14947892,2025-06-01 13:00:00,2025-06-08 12:00:00,18939.0,20144.0,1205.0,1205.0,1205.0
14947893,2025-06-01 13:00:00,2025-06-08 12:00:00,56627.0,64274.0,7647.0,7647.0,7647.0
14947894,2025-06-01 12:00:00,2025-06-08 12:00:00,110860.0,125747.0,14887.0,14887.0,14887.0
14947899,2025-06-01 13:00:00,2025-06-08 12:00:00,287634.0,310325.0,22691.0,22691.0,22691.0
14947902,2025-06-01 13:00:00,2025-06-08 12:00:00,236576.0,261525.0,24949.0,24949.0,24949.0
